Loan_ID,Customer_ID,Branch_ID,Loan_Type,Loan_Purpose,Loan_Application_Date,Approval_Date,Loan_Amount,Loan_Amount_Category,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Loan_Approval_Flag,Risk_Category,Default_Probability,Default_Flag,Outstanding_Debt,Debt_to_Income_Ratio,Debt_to_Income_Category,Estimated_Annual_Interest
LN-113528,CUST-23528,BR-011,Business Loan,Business Expansion,2023-01-02,2023-01-07,105100.0,Large ($75k-$200k),8.14,60,2138.1,Approved,1,Low Risk,0.018,0,20687.94,0.2947,Moderate (20-35%),8555.14
LN-107270,CUST-17270,BR-001,Home Loan,Home Purchase,2021-10-30,2021-11-03,156400.0,Large ($75k-$200k),3.65,240,919.16,Approved,1,Low Risk,0.008,0,7292.8,0.1376,Low (<20%),5708.6
LN-118127,CUST-28127,BR-014,Auto Loan,Used Vehicle,2021-12-07,2021-12-11,13100.0,Small ($10k-$25k),7.13,60,260.2,Approved,1,Low Risk,0.0161,0,13523.44,0.4123,Manageable (36-49%),934.03
LN-107930,CUST-17930,BR-001,Auto Loan,Refinance Auto,2022-08-02,2022-08-07,34200.0,Medium ($25k-$75k),6.8,60,673.98,Approved,1,Low Risk,0.009,0,20509.3,0.2905,Moderate (20-35%),2325.6
LN-112983,CUST-22983,BR-011,Personal Loan,Major Purchase,2021-03-13,2021-03-18,6400.0,Micro (<$10k),11.77,36,211.87,Approved,1,Low Risk,0.0288,0,9248.6,0.1765,Low (<20%),753.28
LN-107167,CUST-17167,BR-004,Home Loan,Refinance,2024-06-05,2024-06-18,237900.0,Jumbo (>=$200k),3.51,180,1701.87,Approved,1,Low Risk,0.008,0,4525.8,0.0794,Low (<20%),8350.29
LN-112870,CUST-22870,BR-005,Personal Loan,Home Renovation,2024-05-07,2024-05-12,12200.0,Small ($10k-$25k),10.62,60,262.95,Approved,1,Low Risk,0.0105,0,10312.92,0.1061,Low (<20%),1295.64
LN-104762,CUST-14762,BR-010,Auto Loan,New Vehicle,2023-07-14,2023-07-17,75000.0,Large ($75k-$200k),5.95,48,1759.66,Approved,1,Low Risk,0.008,0,32523.66,0.2214,Moderate (20-35%),4462.5
LN-100883,CUST-10883,BR-007,Business Loan,Business Expansion,2023-10-11,2023-10-14,145000.0,Large ($75k-$200k),8.22,60,2955.37,Approved,1,Low Risk,0.008,0,20956.8,0.1888,Low (<20%),11919.0
LN-113894,CUST-23894,BR-012,Personal Loan,Major Purchase,2021-07-24,2021-08-01,5100.0,Micro (<$10k),12.55,48,135.68,Approved,1,Medium Risk,0.0708,0,7809.12,0.2552,Moderate (20-35%),640.05
LN-118987,CUST-28987,BR-011,Business Loan,Equipment Purchase,2021-06-30,2021-07-03,63000.0,Medium ($25k-$75k),9.74,60,1330.52,Approved,1,Low Risk,0.0361,0,25218.51,0.2869,Moderate (20-35%),6136.2
LN-100558,CUST-10558,BR-009,Personal Loan,Major Purchase,2022-11-24,2022-11-27,9600.0,Micro (<$10k),12.26,36,320.05,Approved,1,Low Risk,0.0419,1,8590.28,0.1691,Low (<20%),1176.96
LN-101961,CUST-11961,BR-001,Business Loan,Equipment Purchase,2021-03-17,2021-03-20,199900.0,Large ($75k-$200k),7.07,36,6178.73,Approved,1,Low Risk,0.008,1,9542.88,0.0752,Low (<20%),14132.93
LN-113332,CUST-23332,BR-012,Home Loan,Refinance,2022-08-18,2022-08-26,383200.0,Jumbo (>=$200k),4.99,240,2526.83,Approved,1,Low Risk,0.008,0,28507.83,0.2613,Moderate (20-35%),19121.68
LN-101208,CUST-11208,BR-009,Education Loan,Graduate School,2021-06-19,2021-06-25,54600.0,Medium ($25k-$75k),6.93,84,822.19,Approved,1,Low Risk,0.0275,0,47076.16,0.4492,Manageable (36-49%),3783.78
LN-107685,CUST-17685,BR-006,Auto Loan,New Vehicle,2023-11-04,2023-11-07,28300.0,Medium ($25k-$75k),7.46,72,488.76,Approved,1,Low Risk,0.0218,0,23807.68,0.3068,Moderate (20-35%),2111.18
LN-116860,CUST-26860,BR-003,Home Loan,Refinance,2023-07-06,2023-07-11,192700.0,Large ($75k-$200k),5.65,360,1112.33,Approved,1,Low Risk,0.008,0,10060.74,0.1803,Low (<20%),10887.55
LN-112022,CUST-22022,BR-006,Auto Loan,New Vehicle,2021-10-18,2021-10-25,36000.0,Medium ($25k-$75k),6.16,36,1097.8,Approved,1,Low Risk,0.008,0,15422.64,0.2154,Moderate (20-35%),2217.6
LN-110486,CUST-20486,BR-013,Auto Loan,New Vehicle,2023-06-13,2023-06-16,43300.0,Medium ($25k-$75k),7.9,60,875.9,Approved,1,Low Risk,0.0202,0,24817.76,0.2629,Moderate (20-35%),3420.7
LN-103631,CUST-13631,BR-011,Business Loan,Business Expansion,2021-01-21,,76800.0,Large ($75k-$200k),7.93,60,1554.66,Rejected,0,Low Risk,0.008,0,4766.25,0.1025,Low (<20%),6090.24
LN-101709,CUST-11709,BR-012,Business Loan,Working Capital,2023-12-31,2024-01-05,122900.0,Large ($75k-$200k),9.62,24,5649.68,Approved,1,Low Risk,0.0356,0,13836.8,0.184,Low (<20%),11822.98
LN-101141,CUST-11141,BR-010,Auto Loan,Used Vehicle,2023-10-15,,10200.0,Small ($10k-$25k),8.44,60,208.97,Pending,0,Low Risk,0.0257,0,18534.25,0.4361,Manageable (36-49%),860.88
LN-106208,CUST-16208,BR-013,Education Loan,Undergraduate Studies,2022-08-10,,11900.0,Small ($10k-$25k),9.41,84,193.95,Rejected,0,Very High Risk,0.3788,0,15528.06,0.5058,Critical (>=50%),1119.79
LN-118815,CUST-28815,BR-004,Home Loan,Home Purchase,2023-10-15,,217800.0,Jumbo (>=$200k),6.2,360,1333.96,Rejected,0,Low Risk,0.0134,0,19222.7,0.3923,Manageable (36-49%),13503.6
LN-118037,CUST-28037,BR-007,Business Loan,Business Expansion,2023-05-16,,26600.0,Medium ($25k-$75k),9.48,24,1221.08,Rejected,0,Medium Risk,0.0505,0,17388.8,0.3952,Manageable (36-49%),2521.68
LN-102661,CUST-12661,BR-008,Personal Loan,Wedding,2024-03-23,2024-04-03,22300.0,Small ($10k-$25k),10.96,12,1970.49,Approved,1,Low Risk,0.018,1,16713.0,0.1857,Low (<20%),2444.08
LN-114853,CUST-24853,BR-004,Business Loan,Working Capital,2024-03-12,2024-03-20,46200.0,Medium ($25k-$75k),8.06,60,938.1,Approved,1,Low Risk,0.0095,0,12791.86,0.2309,Moderate (20-35%),3723.72
LN-101308,CUST-11308,BR-005,Personal Loan,Medical Expenses,2022-03-27,2022-04-03,9900.0,Micro (<$10k),12.65,12,882.62,Approved,1,Medium Risk,0.056,0,14900.84,0.2578,Moderate (20-35%),1252.35
LN-112453,CUST-22453,BR-001,Business Loan,Business Expansion,2021-01-09,2021-01-23,100200.0,Large ($75k-$200k),6.22,36,3058.28,Approved,1,Low Risk,0.008,0,30319.52,0.2024,Moderate (20-35%),6232.44
LN-106906,CUST-16906,BR-011,Personal Loan,Debt Consolidation,2022-09-02,2022-09-12,19300.0,Small ($10k-$25k),9.47,36,617.97,Approved,1,Low Risk,0.008,0,27253.02,0.1299,Low (<20%),1827.71
LN-111928,CUST-21928,BR-004,Business Loan,Working Capital,2021-11-09,2021-11-14,17000.0,Small ($10k-$25k),7.96,36,532.4,Approved,1,Low Risk,0.0186,0,8918.94,0.3174,Moderate (20-35%),1353.2
LN-114073,CUST-24073,BR-007,Auto Loan,New Vehicle,2022-05-09,,18500.0,Small ($10k-$25k),7.76,72,322.2,Rejected,0,Low Risk,0.033,0,12388.97,0.2747,Moderate (20-35%),1435.6
LN-109430,CUST-19430,BR-003,Personal Loan,Debt Consolidation,2021-08-28,2021-09-06,6600.0,Micro (<$10k),10.44,48,168.79,Approved,1,Low Risk,0.0134,0,14247.75,0.2355,Moderate (20-35%),689.04
LN-102152,CUST-12152,BR-015,Home Loan,Home Purchase,2021-08-10,2021-08-15,354000.0,Jumbo (>=$200k),3.57,240,2065.81,Approved,1,Low Risk,0.008,0,18052.47,0.1377,Low (<20%),12637.8
LN-118581,CUST-28581,BR-005,Home Loan,Refinance,2022-04-28,2022-05-11,255200.0,Jumbo (>=$200k),7.58,240,2068.38,Approved,1,Medium Risk,0.0552,0,34427.84,0.4336,Manageable (36-49%),19344.16
LN-113284,CUST-23284,BR-015,Personal Loan,Debt Consolidation,2021-11-06,2021-11-15,17100.0,Small ($10k-$25k),11.5,12,1515.32,Approved,1,Low Risk,0.0259,0,16822.35,0.2199,Moderate (20-35%),1966.5
LN-105005,CUST-15005,BR-013,Home Loan,Home Purchase,2022-11-05,2022-11-14,550000.0,Jumbo (>=$200k),4.05,240,3347.4,Approved,1,Low Risk,0.008,0,52167.4,0.218,Moderate (20-35%),22275.0
LN-115997,CUST-25997,BR-008,Home Loan,Home Purchase,2022-06-22,2022-06-27,449500.0,Jumbo (>=$200k),3.56,360,2033.54,Approved,1,Low Risk,0.008,0,19784.76,0.2087,Moderate (20-35%),16002.2
LN-101628,CUST-11628,BR-003,Auto Loan,Refinance Auto,2022-01-12,2022-01-26,27300.0,Medium ($25k-$75k),6.28,60,531.35,Approved,1,Low Risk,0.008,0,14909.52,0.1679,Low (<20%),1714.44
LN-109715,CUST-19715,BR-004,Auto Loan,Used Vehicle,2022-04-13,,17200.0,Small ($10k-$25k),7.22,36,532.82,Pending,0,Low Risk,0.0218,0,22970.94,0.4426,Manageable (36-49%),1241.84
LN-100359,CUST-10359,BR-003,Business Loan,Business Expansion,2023-01-15,2023-01-18,67800.0,Medium ($25k-$75k),8.9,36,2152.87,Approved,1,Low Risk,0.0224,0,15199.68,0.3408,Moderate (20-35%),6034.2
LN-100139,CUST-10139,BR-011,Education Loan,Vocational Training,2023-03-10,,6900.0,Micro (<$10k),6.98,60,136.56,Pending,0,Low Risk,0.0386,0,4046.4,0.2248,Moderate (20-35%),481.62
LN-108492,CUST-18492,BR-001,Education Loan,Undergraduate Studies,2023-05-23,2023-06-05,45200.0,Medium ($25k-$75k),5.68,84,653.39,Approved,1,Low Risk,0.0106,0,20997.96,0.2796,Moderate (20-35%),2567.36
LN-116767,CUST-26767,BR-010,Business Loan,Business Expansion,2022-06-27,2022-07-06,116000.0,Large ($75k-$200k),7.8,84,1796.46,Approved,1,Low Risk,0.0101,0,26631.18,0.1934,Low (<20%),9048.0
LN-111182,CUST-21182,BR-003,Home Loan,Home Purchase,2022-10-15,2022-10-23,421000.0,Jumbo (>=$200k),4.23,360,2066.14,Approved,1,Low Risk,0.008,0,16502.64,0.1551,Low (<20%),17808.3
LN-100341,CUST-10341,BR-009,Personal Loan,Medical Expenses,2021-07-30,,14100.0,Small ($10k-$25k),11.62,12,1250.26,Pending,0,Low Risk,0.0209,0,13060.32,0.2028,Moderate (20-35%),1638.42
LN-104858,CUST-14858,BR-003,Personal Loan,Debt Consolidation,2023-06-08,,6900.0,Micro (<$10k),12.28,48,182.65,Rejected,0,Medium Risk,0.0644,0,11137.62,0.2834,Moderate (20-35%),847.32
LN-109570,CUST-19570,BR-009,Home Loan,Home Purchase,2024-01-26,,335400.0,Jumbo (>=$200k),6.17,360,2047.7,Rejected,0,Low Risk,0.0122,0,35487.25,0.4579,Manageable (36-49%),20694.18
LN-113866,CUST-23866,BR-013,Home Loan,Home Improvement,2023-10-21,2023-11-04,296200.0,Jumbo (>=$200k),6.23,180,2536.46,Approved,1,Low Risk,0.0126,0,36759.78,0.4182,Manageable (36-49%),18453.26
LN-117331,CUST-27331,BR-011,Personal Loan,Major Purchase,2021-06-26,2021-07-06,8800.0,Micro (<$10k),14.04,36,300.93,Approved,1,High Risk,0.1917,0,31363.92,0.3048,Moderate (20-35%),1235.52
LN-110583,CUST-20583,BR-008,Home Loan,Home Purchase,2021-03-03,2021-03-14,325400.0,Jumbo (>=$200k),5.53,180,2663.97,Approved,1,Low Risk,0.008,0,10976.0,0.14,Low (<20%),17994.62
LN-105499,CUST-15499,BR-001,Home Loan,Refinance,2023-09-19,2023-10-03,136100.0,Large ($75k-$200k),6.68,360,876.42,Approved,1,Low Risk,0.008,0,10262.64,0.2804,Moderate (20-35%),9091.48
LN-108557,CUST-18557,BR-011,Education Loan,Graduate School,2021-05-23,2021-06-03,50500.0,Medium ($25k-$75k),6.52,60,988.56,Approved,1,Low Risk,0.0205,0,19448.0,0.2431,Moderate (20-35%),3292.6
LN-110914,CUST-20914,BR-011,Personal Loan,Major Purchase,2021-09-27,2021-10-05,3900.0,Micro (<$10k),9.52,24,179.1,Approved,1,Low Risk,0.008,0,3146.96,0.1132,Low (<20%),371.28
LN-101933,CUST-11933,BR-004,Auto Loan,Used Vehicle,2024-06-02,2024-06-10,15900.0,Small ($10k-$25k),5.56,60,304.15,Approved,1,Low Risk,0.008,0,7580.13,0.1513,Low (<20%),884.04
LN-102353,CUST-12353,BR-012,Business Loan,Equipment Purchase,2022-07-07,,99100.0,Large ($75k-$200k),9.66,60,2089.04,Rejected,0,Medium Risk,0.0646,0,13284.48,0.2112,Moderate (20-35%),9573.06
LN-115849,CUST-25849,BR-001,Education Loan,Graduate School,2022-02-24,2022-03-08,64300.0,Medium ($25k-$75k),3.95,60,1182.73,Approved,1,Low Risk,0.008,0,18100.44,0.1233,Low (<20%),2539.85
LN-103237,CUST-13237,BR-015,Home Loan,Home Purchase,2024-06-07,2024-06-11,375500.0,Jumbo (>=$200k),6.38,360,2343.86,Approved,1,Low Risk,0.0117,0,27227.52,0.2934,Moderate (20-35%),23956.9
LN-112356,CUST-22356,BR-004,Business Loan,Business Expansion,2021-06-28,2021-07-04,99900.0,Large ($75k-$200k),10.07,60,2126.02,Approved,1,Medium Risk,0.0679,0,25504.08,0.3948,Manageable (36-49%),10059.93
LN-109494,CUST-19494,BR-002,Home Loan,Home Purchase,2022-04-01,2022-04-04,390000.0,Jumbo (>=$200k),3.83,360,1823.9,Approved,1,Low Risk,0.008,0,21276.43,0.1561,Low (<20%),14937.0
LN-118644,CUST-28644,BR-001,Auto Loan,Used Vehicle,2021-05-24,2021-05-29,43900.0,Medium ($25k-$75k),6.1,48,1033.01,Approved,1,Low Risk,0.008,0,25978.48,0.2228,Moderate (20-35%),2677.9
LN-103808,CUST-13808,BR-008,Education Loan,Vocational Training,2022-02-28,2022-03-14,42200.0,Medium ($25k-$75k),3.82,84,573.33,Approved,1,Low Risk,0.008,0,9915.32,0.0974,Low (<20%),1612.04
LN-101937,CUST-11937,BR-005,Home Loan,Refinance,2021-10-28,2021-11-11,220600.0,Jumbo (>=$200k),5.74,360,1285.96,Approved,1,Low Risk,0.008,0,17593.62,0.2622,Moderate (20-35%),12662.44
LN-105620,CUST-15620,BR-012,Home Loan,Refinance,2022-04-07,,192100.0,Large ($75k-$200k),7.01,180,1727.72,Rejected,0,Low Risk,0.0328,0,22827.6,0.3357,Moderate (20-35%),13466.21
LN-114974,CUST-24974,BR-003,Auto Loan,New Vehicle,2021-04-19,2021-04-23,28800.0,Medium ($25k-$75k),7.46,72,497.4,Approved,1,Low Risk,0.0246,0,18640.75,0.2155,Moderate (20-35%),2148.48
LN-117951,CUST-27951,BR-003,Home Loan,Refinance,2024-01-12,2024-01-16,223000.0,Jumbo (>=$200k),6.78,180,1977.06,Approved,1,Low Risk,0.0287,0,36224.03,0.4217,Manageable (36-49%),15119.4
LN-106140,CUST-16140,BR-008,Home Loan,Refinance,2023-09-19,2023-09-28,270900.0,Jumbo (>=$200k),4.96,360,1447.63,Approved,1,Low Risk,0.008,0,24879.79,0.3611,Manageable (36-49%),13436.64
LN-100786,CUST-10786,BR-015,Home Loan,Home Improvement,2022-07-04,2022-07-09,415200.0,Jumbo (>=$200k),5.82,240,2931.67,Approved,1,Low Risk,0.008,0,27233.04,0.2922,Moderate (20-35%),24164.64
LN-108037,CUST-18037,BR-004,Business Loan,Working Capital,2022-05-27,2022-06-07,100800.0,Large ($75k-$200k),6.6,36,3094.01,Approved,1,Low Risk,0.008,0,5511.52,0.0784,Low (<20%),6652.8
LN-108316,CUST-18316,BR-008,Home Loan,Home Purchase,2021-09-05,2021-09-16,438700.0,Jumbo (>=$200k),5.55,180,3596.2,Approved,1,Low Risk,0.0084,0,29488.2,0.2499,Moderate (20-35%),24347.85
LN-119924,CUST-29924,BR-004,Personal Loan,Debt Consolidation,2021-08-17,,3000.0,Micro (<$10k),13.36,48,81.02,Rejected,0,High Risk,0.2368,0,8875.8,0.4931,Manageable (36-49%),400.8
LN-102170,CUST-12170,BR-001,Business Loan,Business Expansion,2022-10-16,2022-10-22,78500.0,Large ($75k-$200k),9.34,60,1642.51,Approved,1,Low Risk,0.0331,0,19205.48,0.2428,Moderate (20-35%),7331.9
LN-117295,CUST-27295,BR-004,Personal Loan,Medical Expenses,2021-10-22,,10400.0,Small ($10k-$25k),13.7,60,240.38,Rejected,0,High Risk,0.2519,0,13413.5,0.3475,Moderate (20-35%),1424.8
LN-114139,CUST-24139,BR-006,Auto Loan,New Vehicle,2021-08-08,2021-08-14,15000.0,Small ($10k-$25k),7.13,72,256.67,Approved,1,Low Risk,0.0145,0,15487.68,0.2482,Moderate (20-35%),1069.5
LN-111827,CUST-21827,BR-001,Personal Loan,Major Purchase,2022-06-18,2022-07-02,5200.0,Micro (<$10k),10.42,12,458.18,Approved,1,Low Risk,0.0124,0,9407.44,0.1498,Low (<20%),541.84
LN-116347,CUST-26347,BR-001,Education Loan,Undergraduate Studies,2021-07-10,2021-07-14,24900.0,Small ($10k-$25k),6.75,84,372.77,Approved,1,Low Risk,0.0215,0,26095.61,0.2809,Moderate (20-35%),1680.75
LN-104459,CUST-14459,BR-003,Auto Loan,Refinance Auto,2021-12-28,,6300.0,Micro (<$10k),8.78,48,156.12,Rejected,0,Medium Risk,0.1127,0,14606.02,0.5107,Critical (>=50%),553.14
LN-114326,CUST-24326,BR-002,Personal Loan,Debt Consolidation,2022-04-25,,8000.0,Micro (<$10k),14.0,12,718.3,Rejected,0,Very High Risk,0.3026,0,15637.04,0.5506,Critical (>=50%),1120.0
LN-107598,CUST-17598,BR-014,Home Loan,Home Improvement,2022-09-16,2022-09-22,301600.0,Jumbo (>=$200k),5.32,360,1678.55,Approved,1,Low Risk,0.008,0,17342.64,0.2294,Moderate (20-35%),16045.12
LN-109371,CUST-19371,BR-015,Personal Loan,Major Purchase,2021-02-03,2021-02-07,29200.0,Medium ($25k-$75k),12.55,24,1382.06,Approved,1,Medium Risk,0.0701,0,33875.4,0.202,Moderate (20-35%),3664.6
LN-104653,CUST-14653,BR-009,Home Loan,Home Purchase,2022-08-21,2022-08-28,254200.0,Jumbo (>=$200k),5.75,240,1784.7,Approved,1,Low Risk,0.0099,0,8584.78,0.1237,Low (<20%),14616.5
LN-100443,CUST-10443,BR-007,Personal Loan,Debt Consolidation,2022-12-08,2022-12-12,7600.0,Micro (<$10k),12.39,36,253.85,Approved,1,Medium Risk,0.0609,0,14323.11,0.3041,Moderate (20-35%),941.64
LN-109592,CUST-19592,BR-012,Home Loan,Home Purchase,2021-05-24,2021-06-03,84700.0,Large ($75k-$200k),6.36,180,731.32,Approved,1,Low Risk,0.0234,0,9363.92,0.3494,Moderate (20-35%),5386.92
LN-119184,CUST-29184,BR-015,Personal Loan,Major Purchase,2023-01-19,2023-02-01,10900.0,Small ($10k-$25k),12.36,48,288.97,Approved,1,Low Risk,0.0477,0,46441.78,0.3983,Manageable (36-49%),1347.24
LN-117963,CUST-27963,BR-003,Auto Loan,New Vehicle,2024-04-09,2024-04-18,45400.0,Medium ($25k-$75k),5.11,48,1047.79,Approved,1,Low Risk,0.008,0,22208.01,0.1903,Low (<20%),2319.94
LN-109650,CUST-19650,BR-011,Education Loan,Undergraduate Studies,2024-01-23,2024-02-03,20000.0,Small ($10k-$25k),5.71,120,219.14,Approved,1,Low Risk,0.0092,0,9028.69,0.2321,Moderate (20-35%),1142.0
LN-105745,CUST-15745,BR-009,Education Loan,Graduate School,2023-08-02,2023-08-15,30700.0,Medium ($25k-$75k),6.54,84,456.47,Approved,1,Low Risk,0.0236,0,26870.48,0.3691,Manageable (36-49%),2007.78
LN-115748,CUST-25748,BR-004,Business Loan,Business Expansion,2022-04-20,,120300.0,Large ($75k-$200k),10.24,36,3895.31,Rejected,0,Medium Risk,0.0665,0,39099.15,0.4573,Manageable (36-49%),12318.72
LN-117439,CUST-27439,BR-001,Home Loan,Home Improvement,2022-06-07,,550000.0,Jumbo (>=$200k),5.48,360,3115.94,Pending,0,Low Risk,0.0186,0,110038.12,0.5092,Critical (>=50%),30140.0
LN-115846,CUST-25846,BR-006,Personal Loan,Medical Expenses,2021-10-17,,3100.0,Micro (<$10k),9.21,36,98.88,Rejected,0,Low Risk,0.008,0,3013.92,0.0966,Low (<20%),285.51
LN-111952,CUST-21952,BR-012,Education Loan,Undergraduate Studies,2023-01-13,2023-01-20,13600.0,Small ($10k-$25k),5.29,60,258.46,Approved,1,Low Risk,0.0142,0,13166.46,0.3474,Moderate (20-35%),719.44
LN-100930,CUST-10930,BR-008,Auto Loan,Used Vehicle,2021-05-01,2021-05-14,63700.0,Medium ($25k-$75k),4.67,36,1899.72,Approved,1,Low Risk,0.008,0,13665.2,0.1076,Low (<20%),2974.79
LN-119620,CUST-29620,BR-008,Home Loan,Refinance,2022-11-01,2022-11-11,269200.0,Jumbo (>=$200k),5.51,180,2201.02,Approved,1,Low Risk,0.0084,0,21134.4,0.238,Moderate (20-35%),14832.92
LN-108768,CUST-18768,BR-002,Home Loan,Refinance,2022-02-08,2022-02-12,289400.0,Jumbo (>=$200k),4.43,240,1819.97,Approved,1,Low Risk,0.008,0,13745.4,0.186,Low (<20%),12820.42
LN-111121,CUST-21121,BR-006,Auto Loan,Refinance Auto,2024-06-12,,37500.0,Medium ($25k-$75k),7.71,72,652.2,Pending,0,Low Risk,0.023,0,25543.68,0.3326,Moderate (20-35%),2891.25
LN-114731,CUST-24731,BR-005,Home Loan,Home Purchase,2021-12-14,2021-12-21,94400.0,Large ($75k-$200k),7.48,180,874.03,Approved,1,Medium Risk,0.05,0,13206.0,0.465,Manageable (36-49%),7061.12
LN-111739,CUST-21739,BR-002,Auto Loan,Used Vehicle,2023-04-09,2023-04-21,4600.0,Micro (<$10k),5.36,36,138.61,Approved,1,Low Risk,0.008,0,2024.44,0.0946,Low (<20%),246.56
LN-113791,CUST-23791,BR-004,Auto Loan,New Vehicle,2022-12-09,2022-12-17,22600.0,Small ($10k-$25k),6.97,72,384.98,Approved,1,Low Risk,0.008,0,22328.8,0.2938,Moderate (20-35%),1575.22
LN-119544,CUST-29544,BR-008,Home Loan,Home Purchase,2021-04-29,2021-05-08,550000.0,Jumbo (>=$200k),6.33,360,3415.11,Approved,1,Low Risk,0.0132,0,36659.94,0.1641,Low (<20%),34815.0
LN-102012,CUST-12012,BR-008,Education Loan,Undergraduate Studies,2023-12-17,2023-12-24,28400.0,Medium ($25k-$75k),5.89,120,313.73,Approved,1,Low Risk,0.0165,0,21852.6,0.3311,Moderate (20-35%),1672.76
LN-117298,CUST-27298,BR-005,Personal Loan,Home Renovation,2022-10-10,2022-10-14,45000.0,Medium ($25k-$75k),9.71,12,3950.15,Approved,1,Low Risk,0.008,0,12035.7,0.0622,Low (<20%),4369.5
LN-107612,CUST-17612,BR-001,Personal Loan,Debt Consolidation,2024-06-16,,12200.0,Small ($10k-$25k),13.78,12,1094.14,Pending,0,High Risk,0.2911,0,32951.16,0.5181,Critical (>=50%),1681.16
LN-118010,CUST-28010,BR-005,Personal Loan,Wedding,2024-02-16,2024-02-29,4000.0,Micro (<$10k),11.93,24,188.16,Approved,1,Medium Risk,0.063,0,14017.4,0.3215,Moderate (20-35%),477.2
LN-106565,CUST-16565,BR-007,Home Loan,Home Purchase,2023-09-18,2023-10-01,294100.0,Jumbo (>=$200k),3.61,180,2118.39,Approved,1,Low Risk,0.008,0,24088.26,0.2073,Moderate (20-35%),10617.01
LN-118501,CUST-28501,BR-012,Home Loan,Refinance,2021-10-18,2021-10-26,550000.0,Jumbo (>=$200k),5.97,180,4632.3,Approved,1,Low Risk,0.011,0,58310.64,0.3924,Manageable (36-49%),32835.0
LN-116391,CUST-26391,BR-008,Education Loan,Undergraduate Studies,2023-11-30,2023-12-06,43100.0,Medium ($25k-$75k),6.83,84,646.92,Approved,1,Low Risk,0.0223,0,40207.05,0.3393,Moderate (20-35%),2943.73
LN-111173,CUST-21173,BR-010,Auto Loan,Used Vehicle,2024-01-19,2024-01-29,9800.0,Micro (<$10k),5.66,60,187.92,Approved,1,Low Risk,0.008,0,6153.98,0.1582,Low (<20%),554.68
LN-107836,CUST-17836,BR-008,Education Loan,Undergraduate Studies,2022-01-24,,25900.0,Medium ($25k-$75k),8.99,60,537.52,Rejected,0,Medium Risk,0.1381,0,31039.9,0.5261,Critical (>=50%),2328.41
LN-103362,CUST-13362,BR-003,Personal Loan,Debt Consolidation,2021-02-18,2021-02-24,9300.0,Micro (<$10k),12.53,36,311.25,Approved,1,Low Risk,0.0403,0,14087.3,0.1574,Low (<20%),1165.29
LN-112967,CUST-22967,BR-010,Home Loan,Home Purchase,2024-04-20,2024-04-27,435800.0,Jumbo (>=$200k),5.74,180,3616.59,Approved,1,Low Risk,0.008,0,20021.04,0.2139,Moderate (20-35%),25014.92
LN-110136,CUST-20136,BR-013,Home Loan,Home Improvement,2023-09-15,2023-09-29,432400.0,Jumbo (>=$200k),5.77,360,2528.87,Approved,1,Low Risk,0.008,0,26979.81,0.2717,Moderate (20-35%),24949.48
LN-101142,CUST-11142,BR-010,Personal Loan,Major Purchase,2022-04-16,2022-04-27,22200.0,Small ($10k-$25k),11.35,12,1965.7,Approved,1,Low Risk,0.0332,0,27763.2,0.3615,Manageable (36-49%),2519.7
LN-119521,CUST-29521,BR-002,Personal Loan,Debt Consolidation,2023-04-23,,12600.0,Small ($10k-$25k),13.89,12,1130.67,Rejected,0,High Risk,0.2301,0,27525.55,0.4505,Manageable (36-49%),1750.14
LN-119166,CUST-29166,BR-002,Personal Loan,Debt Consolidation,2024-05-23,2024-05-29,29100.0,Medium ($25k-$75k),11.23,24,1359.4,Approved,1,Low Risk,0.0092,0,11022.06,0.1127,Low (<20%),3267.93
LN-115008,CUST-25008,BR-001,Personal Loan,Medical Expenses,2022-03-19,2022-03-22,8500.0,Micro (<$10k),10.19,24,392.98,Approved,1,Low Risk,0.0085,0,7071.6,0.1065,Low (<20%),866.15
LN-115435,CUST-25435,BR-002,Home Loan,Refinance,2023-06-13,2023-06-25,437300.0,Jumbo (>=$200k),5.18,180,3499.28,Approved,1,Low Risk,0.008,0,27983.02,0.2873,Moderate (20-35%),22652.14
LN-116744,CUST-26744,BR-011,Auto Loan,Used Vehicle,2023-10-18,2023-10-27,9900.0,Micro (<$10k),9.68,60,208.79,Approved,1,Medium Risk,0.1066,0,12521.6,0.364,Manageable (36-49%),958.32
LN-103135,CUST-13135,BR-010,Home Loan,Home Purchase,2023-10-07,2023-10-17,255300.0,Jumbo (>=$200k),3.25,360,1111.08,Approved,1,Low Risk,0.008,0,3621.95,0.0677,Low (<20%),8297.25
LN-106991,CUST-16991,BR-004,Education Loan,Undergraduate Studies,2021-04-22,2021-04-28,17600.0,Small ($10k-$25k),5.76,84,255.09,Approved,1,Low Risk,0.008,0,11821.11,0.2177,Moderate (20-35%),1013.76
LN-118985,CUST-28985,BR-001,Auto Loan,New Vehicle,2024-05-09,2024-05-12,45100.0,Medium ($25k-$75k),8.24,60,919.65,Approved,1,Low Risk,0.0168,0,45611.72,0.2761,Moderate (20-35%),3716.24
LN-101824,CUST-11824,BR-001,Business Loan,Working Capital,2024-02-27,2024-03-01,182400.0,Large ($75k-$200k),9.67,60,3845.91,Approved,1,Low Risk,0.0365,0,52117.37,0.3343,Moderate (20-35%),17638.08
